province,lat,lng,operators,awn_license_no,awn_station_code,nt_license_no,nt_station_code,tuc_license_no,tuc_station_code
นครราชสีมา,14.713055,101.338055,NT|TUC,,,060360048806,NKR6824,060367026716|060357071812,NKR6824|NKR6824
นครราชสีมา,14.731943,101.985555,NT|TUC,,,060360048804,NKR6818,060367026717|060358022955,NKR6818|NKR6818
นครราชสีมา,14.894166,102.225277,NT|TUC,,,060360048805,NKR6821,060367026718|060358022957,NKR6821|NKR6821
นครราชสีมา,14.553888,101.458333,TUC,,,,,060367026721|060359009374,NKR6825|NKR6825
นครราชสีมา,14.425554,102.53611,NT|TUC,,,060360247107,NKR6843,060367026722|060357068966,NKR6843|NKR6843
นครราชสีมา,14.714722,102.221666,TUC,,,,,060367026726|060358022954,NKR6817|NKR6817
นครราชสีมา,15.245555,102.903055,NT|TUC,,,060360239310,NKR6727,060367026728|060357075471,NKR6727|NKR6727
นครราชสีมา,14.678054,101.911944,NT|TUC,,,060360048802,NKR6809,060367026730|060358022952,NKR6809|NKR6809
นครราชสีมา,15.458888,102.583888,NT|TUC,,,060360048798,NKR6793,060367026739|060358022951,NKR6793|NKR6793
นครราชสีมา,14.951111,102.224999,TUC,,,,,060367026741|060358022953,NKR6813|NKR6813
นครราชสีมา,15.5025,102.833054,TUC,,,,,060367026745|060357068048,NKR6877|NKR6877
นครราชสีมา,15.310277,102.378888,NT|TUC,,,060360048782,NKR6718,060367026747|060357068071,NKR6718|NKR6718
นครราชสีมา,15.011388,102.121943,NT|TUC,,,060360048789,NKR6742,060367026751|060360217973,NKR6742|NKR6742
นครราชสีมา,14.512777,101.452777,TUC,,,,,060367026758|060362030143,NKR6410|NKR6410
นครราชสีมา,15.3625,102.963611,TUC,,,,,060367026763|060362186360,NKR6456|NKR6456
นครราชสีมา,14.385833,102.278332,NT|TUC,,,060357067469|060360048808,NKR6920|NKR6920,060367026764|060360211577|060358022959,NKR6920|NKR6920|NKR6920
นครราชสีมา,15.499721,102.905,NT|TUC,,,060360048785,NKR6726,060367026766|060357075335,NKR6726|NKR6726
นครราชสีมา,15.188888,102.284721,NT|TUC,,,060362180584,NKR8657,060367026774|060360048316,NKR8657|NKR8657
นครราชสีมา,15.206666,101.781388,NT|TUC,,,060362180582,NKR8624,060367026775|060360217930,NKR8624|NKR8624
นครราชสีมา,15.213888,102.501111,TUC,,,,,060367026779|060360132600,NKR0026|NKR0026
นครราชสีมา,14.752222,102.255,NT|TUC,,,060360023869,NKR0085,060367026780|060360211848,NKR0085|NKR0085
นครราชสีมา,14.938333,102.051944,TUC,,,,,060367026781|060360211847,NKR0081|NKR0081
นครราชสีมา,14.619443,101.355833,TUC,,,,,060366066227,NKRS024
นครราชสีมา,14.837499,101.553055,NT|TUC,,,060365096420,NMA0860-L23,060366066236|060364149981,NKRA248|NMA0860
นครราชสีมา,14.752777,101.409166,TUC,,,,,060366017079,NKR6967
ชัยภูมิ,16.365,101.823888,NT|TUC,,,060360247134,CYP6721,060366017080,CYP6721
ชัยภูมิ,16.529443,101.647777,NT|TUC,,,060366066596,CYP6700,060366017081,CYP6700
นครราชสีมา,14.938888,102.14861,TUC,,,,,060366017086,NKRA305
นครราชสีมา,14.904722,102.013055,TUC,,,,,060366017087,NKRA306
นครราชสีมา,14.722221,102.02361,TUC,,,,,060366017090,NKRX003
ชัยภูมิ,15.83361,102.100277,TUC,,,,,060366017095,CYP7232
นครราชสีมา,14.972499,102.098055,TUC,,,,,060366017096,NKRA184
นครราชสีมา,15.496944,102.666388,TUC,,,,,060366017102,NKR8288
นครราชสีมา,14.431388,101.400277,TUC,,,,,060366031369,NKRA174
นครราชสีมา,14.538888,101.246388,NT|TUC,,,060366077497,,060366031370,NKRA365
นครราชสีมา,14.618054,101.865555,TUC,,,,,060366031371,NKRA292
นครราชสีมา,14.96,102.179166,TUC,,,,,060366031372,NKRS028
นครราชสีมา,14.783333,102.106111,TUC,,,,,060366003908,NKRA310
นครราชสีมา,14.880554,101.870554,TUC,,,,,060366003909,NKRA359
ชัยภูมิ,15.49861,101.607222,TUC,,,,,060366003910,CYP6460
ชัยภูมิ,15.578888,101.823888,TUC,,,,,060366003911,CYP6461
ชัยภูมิ,15.665833,101.934444,TUC,,,,,060366003912,CYP6462
ชัยภูมิ,15.935833,102.047499,TUC,,,,,060366003913,CYP6463
นครราชสีมา,14.553055,102.301944,TUC,,,,,060366003918,NKRA314
นครราชสีมา,15.448333,102.189444,TUC,,,,,060366003919,NKRA315
นครราชสีมา,15.156111,101.485833,TUC,,,,,060366003921,NKRA317
นครราชสีมา,15.055277,102.136388,TUC,,,,,060367037201|060360048854,NKR1655|NKR1655
นครราชสีมา,15.588888,102.423054,TUC,,,,,060367037202|060360048855,NKR1664|NKR1664
นครราชสีมา,14.922777,102.192499,TUC,,,,,060367037203|060360048856,NKR1938|NKR1938
นครราชสีมา,14.656944,101.48111,TUC,,,,,060367037204|060360211851,NKR1656|NKR1656
นครราชสีมา,14.952222,102.145277,TUC,,,,,060367037205|060360211920,NKR8554|NKR8554
นครราชสีมา,14.707222,101.419443,NT|TUC,,,060368039509,NKR8585,060367037206|060360217926,NKR8585|NKR8585
นครราชสีมา,15.061388,102.191666,TUC,,,,,060367037208|060360218568,NKR8650|NKR8650
นครราชสีมา,14.974721,102.101111,NT|TUC,,,060368039505,NKR8574,060367037214|060360219006,NKR8574|NKR8574
นครราชสีมา,14.725277,102.163055,NT|TUC,,,060368039508,NKR8582,060367037215|060360219009,NKR8582|NKR8582
นครราชสีมา,14.927221,101.967777,AWN|NT|TUC,060359022665,871026 หน้าโรงงานซีพีเอฟ-โคกกรวด,060363059197,871026_CPFKD,060367037216|060360219010,NKR8588|NKR8588
นครราชสีมา,14.717777,101.45,NT|TUC,,,060362180580,NKR8601,060367037217|060360219014,NKR8601|NKR8601
นครราชสีมา,15.581666,102.421943,TUC,,,,,060367037218|060360219015,NKR8605|NKR8605
นครราชสีมา,15.217499,102.493333,TUC,,,,,060367037219|060360219017,NKR8607|NKR8607
นครราชสีมา,14.996388,102.641388,TUC,,,,,060367037225|060362131664,NKR5957|NKR5957
นครราชสีมา,15.012777,102.138888,TUC,,,,,060367037226|060362186362,NKRA056|NKRA056
นครราชสีมา,14.961666,102.081943,TUC,,,,,060367037236|060356042679,NKR0016|NKR0016
นครราชสีมา,14.985833,102.105,TUC,,,,,060367037237|060356042681,NKR0507|NKR0507
นครราชสีมา,14.989721,102.116111,TUC,,,,,060367037238|060356042682,NKR1504|NKR1504
นครราชสีมา,14.961111,102.0525,NT|TUC,,,060368039876,NKR7001,060367037240|060357055750,NKR7001|NKR7001
นครราชสีมา,14.891388,101.82111,TUC,,,,,060367037241|060357062950,NKR0020|NKR0020
นครราชสีมา,14.532777,101.37111,TUC,,,,,060367037242|060357063058,NKR0503|NKR0503
นครราชสีมา,15.354166,102.912777,NT|TUC,,,060368039870,NKR1623,060367037243|060357063060,NKR1623|NKR1623
นครราชสีมา,15.17611,102.256111,NT|TUC,,,060359181767,NKR0028,060367037244|060357067740,NKR0028|NKR0028
นครราชสีมา,15.559444,102.42111,NT|TUC,,,060360256725,NKR2067,060367037245|060357067742,NKR2067|NKR2067
นครราชสีมา,14.494999,102.278054,NT|TUC,,,060360187113,NKR1927,060367037246|060357067900,NKR1927|NKR1927
นครราชสีมา,15.197499,102.074999,TUC,,,,,060367037247|060357067958,NKR0032|NKR0032
นครราชสีมา,14.609444,101.404722,TUC,,,,,060367037248|060357067982,NKR0501|NKR0501
นครราชสีมา,14.906388,102.111111,TUC,,,,,060367037249|060357067991,NKR1913|NKR1913
นครราชสีมา,14.926943,102.010277,TUC,,,,,060367037250|060357067992,NKR1914|
นครราชสีมา,14.878332,102.033054,TUC,,,,,060367037251|060357068098,NKR0084|NKR0084
นครราชสีมา,14.846666,102.194444,TUC,,,,,060367037252|060357068101,NKR1800|NKR1800
นครราชสีมา,15.446944,102.327499,TUC,,,,,060367037253|060357068102,NKR1802|NKR1802
นครราชสีมา,15.352222,102.747499,NT|TUC,,,060368039873,NKR2401,060367037254|060357068150,NKR2401|NKR2401
นครราชสีมา,14.977221,102.079999,TUC,,,,,060367037256|060357079576,NKR0005|NKR0005
นครราชสีมา,14.978332,102.101111,NT|TUC,,,060360187103,NKR0010,060367037257|060357079578,NKR0010|NKR0010
นครราชสีมา,15.001666,102.108888,TUC,,,,,060367037258|060357079581,NKR1506|NKR1506
นครราชสีมา,14.959166,102.06,TUC,,,,,060367026665|060356042683,NKR1517|NKR1517
นครราชสีมา,14.999166,102.084721,TUC,,,,,060367026666|060357071789,NKR1519|NKR1519
นครราชสีมา,14.969443,102.106944,TUC,,,,,060367026667|060357079582,NKR1524|NKR1524
นครราชสีมา,15.001666,102.058611,TUC,,,,,060367026668|060357071790,NKR1601|NKR1601
นครราชสีมา,14.712777,102.456388,NT|TUC,,,060360187108,NKR1602,060367026669|060357067741,NKR1602|NKR1602
นครราชสีมา,15.340277,102.173332,TUC,,,,,060367026672|060357063091,NKR1607|NKR1607
นครราชสีมา,15.748888,102.259166,TUC,,,,,060367026673|060357063823,NKR1608|NKR1608
นครราชสีมา,15.623054,102.38861,NT|TUC,,,060362174314,NKR1613,060367026674|060357063821,NKR1613|NKR1613
นครราชสีมา,14.617777,102.009444,TUC,,,,,060367026675|060357068099,NKR1617|NKR1617
นครราชสีมา,15.257777,102.024999,NT|TUC,,,060359181738,NKR1622,060367026676|060357078712,NKR1622|NKR1622
นครราชสีมา,15.612222,102.126666,TUC,,,,,060367026677|060357078685,NKR1624|NKR1624
นครราชสีมา,15.420832,102.894444,TUC,,,,,060367026678|060357078881,NKR1626|NKR1626
นครราชสีมา,14.610277,101.445555,TUC,,,,,060367026681|060357068100,NKR1637|NKR1637
นครราชสีมา,14.574443,101.365277,TUC,,,,,060367026682|060359178853,NKR1638|NKR1638
นครราชสีมา,14.601666,101.341944,TUC,,,,,060367026684|060359178843,NKR1654|NKR1654
นครราชสีมา,14.673054,101.373888,NT|TUC,,,060365034061,NMA0887-L23,060365008614,NMA0887
นครราชสีมา,14.99611,102.116388,AWN|NT,060361041520|060361180411|060368173241|060361113011,871878 เซ็นทรัลพลาซ่า นครราชสีมา|871878 ศูนย์บริการ เอสไอเอส เซ็นทรัลพลาซ่า|871878 เซ็นทรัลพลาซ่า นครราชสีมา|871878 เซ็นทรัล ดีพาร์ทเมนท์สโตร์ นครราชสีมา,060364056491|060363059268|060363059269,871878_ACTPN|871878_CTNDS|871878_CTPZN,,
นครราชสีมา,14.924166,101.994999,NT|TUC,,,060364028923|060366017752,NMA0844-L23|NKR8766,060364141534|060363143451|060364141535,MHR8571|NMA0844|NKR8766
นครราชสีมา,14.986944,102.101111,AWN|NT,060359044674,870564 หน้าดิไอซิสคอนโด,060364012910,870564_FTISC,,
นครราชสีมา,14.98861,102.123888,AWN|NT,060359033020,870860เกียรตินิยมอพาร์ทเมนต์2-ซอยมหาชัย5/4,060364012917,870860_KNYMC,,
นครราชสีมา,15.020832,102.144166,AWN|NT,060363087244|060361059749,872004 โฮมการ์เด้น|872004 โฮมการ์เด้น สุรนารายณ์,060364012942,872004_HGSRI,,
ชัยภูมิ,15.571666,101.856944,AWN|NT,060359051996,877364สน.ปตท.บจ.จัตุรัสปิโตรเลียม,060364012978,877364_PCTRP,,
นครราชสีมา,14.981666,102.118332,AWN|NT,060357055412,870045 ข้างหอพักราชมงคลอีสาน 2,060364056485,870045_SRIDY,,
นครราชสีมา,14.980832,102.090555,AWN|NT,060364051220|060361155276,872193ร้านมิสเตอร์ฟิช-เมืองนคราชสีมา|872193ร้านมิสเตอร์ฟิช,060364056492,872193_MTFMN,,
นครราชสีมา,14.881943,101.899721,AWN|NT,060359059437|060367072081,878749 โรงงานแคนนอนนวนคร นครราชสีมา จุดที่2|878749 โรงงานแคนนอนนวนคร นครราชสีมา จุดที่2,060364056501,878749_CNMPM,,
นครราชสีมา,14.987777,102.111388,AWN|NT,060358078887,870858 หอพักหญิงคุณประไพ-ซอยสุรนารายณ์ซอย 3,060364012916,870858_PFDSR,,
นครราชสีมา,14.552222,101.351666,AWN|NT,060359168199,871174 มิชชั่น ฮิลล์ กอล์ฟ คลับ เขาใหญ่),060364012927,871174_MHGCK,,
นครราชสีมา,15.019721,102.13111,AWN|NT,060364028813|060361059659,872057 หมู่บ้านเทพธานี-จอหอ|872057 หมู่บ้านเทพธานี-จอหอ,060364012943,872057_TTNJH,,
นครราชสีมา,14.994166,102.103611,AWN|NT,060362058890,874018 สปา ศิราศรม-ถนนช้างเผือก,060364012950,874018_SPSCP,,
นครราชสีมา,14.976943,102.091666,AWN|NT,060359033018,870853 เทเลวิชเทพนิมิตร-ถนนสุรนารี,060364012913,870853_TLWSR,,
นครราชสีมา,15.046388,102.067221,AWN|NT,060359033019,870855 บ้านหนองยารักษ์-พุทธา,060364012914,870855_NYRPS,,
นครราชสีมา,15.006111,102.116666,AWN|NT,060358078885,870856 หอพักจักรกฤษ-บ้านขนาย,060364012915,870856_JKDKN,,
นครราชสีมา,15.013055,102.08111,AWN|NT,060359046693,871241 ช่องลม-หนองกระทุ่ม,060364012931,871241_CLNKT,,
นครราชสีมา,14.870832,101.722777,AWN|NT,060363087245|060361172769,872251 ชุมชนบ้านโนนกุ่มใต้)|872251ชุมชนบ้านโนนกุ่มใต้-สีคิ้ว,060364012946,872251_CBNKS,,
นครราชสีมา,15.6575,102.546944,AWN|NT,060362027049,872854 บ้านฝาผนัง-บัวลาย,060364012947,872854_BFPNB,,
ชัยภูมิ,16.106666,102.259444,AWN|NT,060359051997,877368 สน.ปตท.บจ.เจริญผลพลังไทย สาขา1,060364012979,877368_PCPTS,,
ชัยภูมิ,15.775554,102.027221,AWN|NT,060359121962,877454 แม็คโครชัยภูมิ,060364012980,877454_MKCYP,,
นครราชสีมา,14.983888,102.1125,AWN|NT,060359022672,871088 หอประชุมอนุสรน์ ราชภัฏโคราช,060364056488,871088_ADTRN,,
นครราชสีมา,14.979999,102.077777,AWN|NT,060360100153,871285 อาคารใหม่-เดอะมอลล์นครราชสีมา,060364056489,871285_NBTMN,,
นครราชสีมา,15.115,102.334721,AWN|NT,060360006434,871468 บ้านขามชั่งโค-โนนสูง,060364056490,871468_BKCNS,,
นครราชสีมา,15.613611,102.220554,NT|TUC,,,060364080960,NMA0845-L23,060364056679,NMA0845
นครราชสีมา,15.484444,102.653055,AWN|NT,060365096439|060359055829,871131 วังม่วง-ประทาย|871131 วังม่วง-ประทาย,060364012924,871131_WMGPT,,
นครราชสีมา,15.019999,102.137221,AWN|NT,060361041542,871877 เทสโก้โลตัส จอหอ นครราชสีมา,060364012938,871877_TLTJH,,
นครราชสีมา,14.950277,102.055277,AWN|NT,060361180377,แยกปักธงชัย),060364012939,871965_BCNYP,,
นครราชสีมา,14.956666,102.066666,AWN|NT,060363087242|060361041532,871983 สืบศิริ ซอย25|871983,060364012940,871983_SSRIN,,
นครราชสีมา,15.340555,102.15,NT|TUC,,,060363143576,NMA0685-L23,060361188302,NMA0685-U21
นครราชสีมา,15.166388,102.096666,NT,,,060363143578,NMA0704-L23,,
นครราชสีมา,14.954722,102.025554,NT|TUC,,,060363114076,NMA0619-L23,060368044701|060363087825,NKR0619|NMA0619-U21
นครราชสีมา,14.914166,102.1575,NT|TUC,,,060363114077,NMA0684-L23,060368044756|060363087826,NKR0684|NMA0684-U21
นครราชสีมา,14.681666,102.183333,NT|TUC,,,060363114078,NMA0834-L23,060368044652|060363085159,NKR0834|NMA0834
